customer_id,last_purchase_date,first_purchase_date,frequency,monetary,recency,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,customer_name,gender,age,city,state,country,signup_date,churn_status,churn_score
C0044789,2025-04-21,2025-04-11,2,519.18,255,2,3,2,232,At Risk,Mia Gupta,Female,32,Mumbai,Maharashtra,India,2024-06-19,At Risk,62.4
C0044790,2025-03-03,2023-08-15,4,1901.88,304,2,4,3,243,Loyal Customers,Noah Smith,Male,47,New Delhi,Delhi,India,2023-04-05,At Risk,59.8
C0044791,2025-10-11,2025-10-11,1,490.29,82,3,2,2,322,Need Nurture,Benjamin Anderson,Female,40,San Francisco,California,United States,2024-12-30,Active,42.4
C0044793,2025-11-12,2024-11-25,4,3443.85,50,4,4,4,444,Champions,James Gupta,Male,43,London,England,United Kingdom,2024-04-17,Active,17.5
C0044794,2025-05-13,2025-05-13,1,135.0,233,2,2,1,221,Need Nurture,Olivia Lee,Female,37,Denver,Colorado,United States,2024-04-12,At Risk,69.1
C0044795,2024-11-08,2023-10-04,3,1981.11,419,1,4,4,144,Loyal Customers,Ethan Khan,Female,39,New York,New York,United States,2023-02-07,Lost,73.1
C0044796,2025-12-16,2024-09-26,6,2712.34,16,5,5,4,554,Champions,Olivia Miller,Female,18,Unknown,Texas,United States,2024-09-25,Active,6.4
C0044797,2025-03-12,2025-03-12,1,197.13,295,2,2,1,221,Need Nurture,Liam Johnson,Female,29,San Francisco,California,United States,2023-11-21,At Risk,78.5
C0044798,2023-10-11,2023-04-29,2,198.43,813,1,3,1,131,At Risk,Noah Garcia,Female,55,London,England,United Kingdom,2022-08-10,Lost,100.0
C0044799,2024-11-10,2024-11-10,1,1047.22,417,1,2,3,123,Lost Customers,Ravi Patel,Male,50,Boston,Massachusetts,United States,2023-03-31,Lost,88.8
C0044800,2025-08-05,2025-08-05,1,28.45,149,2,2,1,221,Need Nurture,Grace Gupta,Female,34,San Francisco,California,United States,2025-02-06,Needs Attention,56.5
C0044801,2024-12-07,2024-12-07,1,414.82,390,1,2,2,122,Lost Customers,Grace Taylor,Female,24,London,England,United Kingdom,2024-08-09,Lost,88.8
C0044803,2025-07-31,2024-03-08,5,700.08,154,2,4,2,242,At Risk,Olivia Garcia,Non-binary,18,Dallas,Texas,United States,2023-08-22,Needs Attention,41.2
C0044805,2025-11-17,2024-12-30,6,7535.94,45,4,5,5,455,Champions,James Wilson,Male,38,Los Angeles,California,United States,2024-10-03,Active,6.8
C0044806,2025-07-13,2025-07-13,1,3323.06,172,2,2,4,224,Need Nurture,Liam Smith,Female,34,Chicago,Illinois,United States,2024-12-13,Needs Attention,47.9
C0044807,2025-10-02,2024-09-26,4,3468.84,91,3,4,4,344,Loyal Customers,Aisha Kim,Male,50,Sydney,New South Wales,Australia,2024-09-01,Needs Attention,23.7
C0044809,2025-12-12,2025-12-12,1,921.17,20,4,2,3,423,Potential Loyalists,Camila Garcia,Male,46,Miami,Florida,United States,2025-09-14,Active,29.0
C0044810,2025-07-25,2024-04-01,5,3953.72,160,2,4,4,244,Loyal Customers,Ravi Patel,Male,56,San Francisco,California,United States,2024-04-01,Needs Attention,34.1
C0044811,2025-12-11,2025-09-18,3,395.47,21,4,4,2,442,Potential Loyalists,Amelia Thomas,Female,30,Chicago,Illinois,United States,2025-09-15,Active,21.2
C0044812,2025-08-16,2025-08-16,1,593.19,138,3,2,2,322,Need Nurture,Olivia Lee,Non-binary,31,Miami,Florida,United States,2022-12-28,Needs Attention,50.8
C0044813,2025-09-10,2023-10-18,4,2709.39,113,3,4,4,344,Loyal Customers,Priya Kim,Female,38,Bengaluru,Karnataka,India,2023-01-23,Needs Attention,27.0
C0044814,2025-12-20,2024-11-16,4,1354.55,12,5,4,3,543,Loyal Customers,Hannah Miller,Male,59,Dallas,Texas,United States,2024-09-13,Active,15.8
C0044815,2023-05-03,2023-05-03,1,192.11,974,1,2,1,121,Lost Customers,Maya Smith,Male,18,Phoenix,Arizona,United States,2023-04-23,Lost,100.0
C0044816,2025-12-02,2025-12-02,1,68.24,30,4,2,1,421,Potential Loyalists,Kai Martinez,Male,31,Denver,Colorado,United States,2025-04-17,Active,38.5
C0044817,2025-12-08,2023-05-08,7,5374.58,24,4,5,5,455,Champions,Mia Kim,Female,30,Miami,Florida,United States,2022-04-05,Active,3.6
C0044818,2025-05-04,2025-05-04,1,161.71,242,2,2,1,221,Need Nurture,Mia Lee,Female,43,Boston,Massachusetts,United States,2025-02-25,At Risk,70.5
C0044819,2025-04-10,2025-04-10,1,538.54,266,2,2,2,222,Need Nurture,Camila Anderson,Female,23,Bengaluru,Karnataka,India,2024-07-27,At Risk,70.1
C0044820,2025-12-05,2025-12-05,1,197.98,27,4,2,1,421,Potential Loyalists,Mia Smith,Female,38,Chicago,Illinois,United States,2024-09-16,Active,38.1
C0044822,2025-12-21,2025-12-21,1,333.43,11,5,2,2,522,Potential Loyalists,Daniel Taylor,Female,22,Mumbai,Maharashtra,India,2024-01-21,Active,31.7
C0044823,2025-12-07,2025-07-02,4,752.38,25,4,4,2,442,Potential Loyalists,Daniel Khan,Male,27,New York,New York,United States,2025-01-01,Active,21.8
C0044824,2024-12-05,2023-10-05,4,1708.75,392,1,4,3,143,Loyal Customers,Daniel Gupta,Male,39,Los Angeles,California,United States,2023-07-20,Lost,73.1
C0044825,2025-12-02,2025-12-02,1,240.91,30,4,2,1,421,Potential Loyalists,Sofia Taylor,Female,48,Miami,Florida,United States,2025-05-30,Active,38.5
C0044826,2025-12-05,2025-02-09,19,11000.37,27,4,5,5,455,Champions,Sofia Chen,Non-binary,39,Toronto,Ontario,Canada,2025-01-21,Active,4.1
C0044827,2025-12-31,2023-06-01,11,7828.1,1,5,5,5,555,Champions,Ethan Singh,Female,49,Los Angeles,California,United States,2023-03-29,Active,0.2
C0044828,2025-12-18,2025-08-06,7,4884.33,14,5,5,5,555,Champions,Theo Smith,Male,48,Bengaluru,Karnataka,India,2025-07-16,Active,2.1
C0044829,2025-12-08,2023-12-07,4,906.8,24,4,4,2,442,Potential Loyalists,Olivia Garcia,Female,23,New York,New York,United States,2023-04-16,Active,21.6
C0044830,2025-06-27,2024-09-02,6,2248.24,188,2,5,4,254,Loyal Customers,Grace Garcia,Female,35,Atlanta,Georgia,United States,2024-05-12,At Risk,32.3
C0044831,2025-12-16,2024-03-05,8,9363.77,16,5,5,5,555,Champions,Priya Johnson,Female,18,Phoenix,Arizona,United States,2024-02-20,Active,2.4
C0044832,2025-12-02,2025-07-18,6,5629.38,30,4,5,5,455,Champions,Sofia Taylor,Female,43,Vancouver,British Columbia,Canada,2025-04-11,Active,4.5
C0044833,2025-12-30,2025-12-30,1,563.22,2,5,2,2,522,Potential Loyalists,Ravi Johnson,Male,63,Los Angeles,California,United States,2025-08-13,Active,30.3
C0044834,2025-12-31,2025-10-07,3,2830.07,1,5,4,4,544,Champions,Hannah Chen,Male,30,Toronto,Ontario,Canada,2025-09-22,Active,10.2
C0044835,2025-08-20,2025-08-20,1,1067.95,134,3,2,3,323,Need Nurture,Benjamin Kim,Female,33,Miami,Florida,United States,2025-01-29,Needs Attention,46.2
C0044836,2025-12-12,2024-09-07,3,2056.54,20,4,4,4,444,Champions,Aria Brown,Female,29,New York,New York,United States,2024-09-01,Active,13.0
C0044837,2025-12-04,2023-07-25,4,3875.91,28,4,4,4,444,Champions,Priya Martinez,Female,55,New York,New York,United States,2023-07-24,Active,14.2
C0044839,2025-12-23,2023-06-19,13,4101.47,9,5,5,5,555,Champions,Mia Gupta,Female,33,New Delhi,Delhi,India,2022-08-16,Active,1.4
C0044841,2025-10-17,2023-04-25,7,4123.49,76,3,5,5,355,Loyal Customers,Zara Anderson,Male,34,Sydney,New South Wales,Australia,2022-06-02,Active,11.5
C0044842,2025-09-27,2024-07-29,4,3897.23,96,3,4,4,344,Loyal Customers,Alex Sharma,Male,24,New York,New York,United States,2024-02-22,Needs Attention,24.5
C0044843,2024-08-22,2023-11-25,2,145.3,497,1,3,1,131,At Risk,Kai Thomas,Male,36,New York,New York,United States,2023-02-19,Lost,100.0
C0044844,2025-05-30,2025-05-30,1,814.18,216,2,2,2,222,Need Nurture,Theo Khan,Male,39,Chicago,Illinois,United States,2024-07-03,At Risk,62.5
C0044845,2023-05-23,2023-05-23,1,1349.94,954,1,2,3,123,Lost Customers,Camila Anderson,Male,27,Toronto,Ontario,Canada,2023-04-03,Lost,100.0
C0044846,2025-12-23,2025-12-23,1,1471.96,9,5,2,3,523,Potential Loyalists,Isabella Thomas,Female,32,Phoenix,Arizona,United States,2022-04-28,Active,27.4
C0044847,2025-09-03,2025-03-30,2,3061.0,120,3,3,4,334,Need Nurture,Ravi Kim,Male,49,Boston,Massachusetts,United States,2024-05-29,Needs Attention,34.1
C0044848,2025-10-20,2025-10-20,1,48.12,73,3,2,1,321,Need Nurture,Camila Khan,Female,29,Manchester,England,United Kingdom,2025-06-20,Active,45.0
C0044849,2025-12-21,2024-03-08,24,15412.09,11,5,5,5,555,Champions,Alex Singh,Male,56,New York,New York,United States,2024-01-12,Active,1.7
C0044850,2025-02-24,2024-08-02,2,1102.32,311,2,3,3,233,At Risk,Isabella Sharma,Female,43,Denver,Colorado,United States,2024-05-18,At Risk,66.9
C0044851,2025-11-19,2024-08-23,2,435.34,43,4,3,2,432,Potential Loyalists,Olivia Sharma,Male,41,Austin,Texas,United States,2024-04-03,Active,30.5
C0044852,2025-11-18,2025-11-18,1,738.33,44,4,2,2,422,Potential Loyalists,Kai Robinson,Male,43,Boston,Massachusetts,United States,2024-02-02,Active,36.6
C0044853,2025-09-16,2023-09-27,11,7679.36,107,3,5,5,355,Loyal Customers,Hannah Anderson,Female,18,New York,New York,United States,2023-08-21,Needs Attention,16.1
C0044854,2025-06-29,2023-12-02,5,1921.67,186,2,4,3,243,Loyal Customers,Liam Johnson,Male,48,Mumbai,Maharashtra,India,2023-11-28,At Risk,42.0
C0044855,2023-03-22,2023-03-22,1,71.47,1016,1,2,1,121,Lost Customers,Aisha Robinson,Male,51,Bengaluru,Karnataka,India,2022-11-19,Lost,100.0
C0044856,2025-06-18,2025-05-08,3,1157.6,197,2,4,3,243,Loyal Customers,Ethan Taylor,Female,44,Dallas,Texas,United States,2024-01-25,At Risk,43.7
C0044857,2024-08-05,2023-02-18,2,2086.5,514,1,3,4,134,At Risk,Ravi Patel,Male,20,New Delhi,Delhi,India,2022-11-03,Lost,93.5
C0044858,2024-11-28,2024-11-28,1,9.44,399,1,2,1,121,Lost Customers,Fatima Khan,Female,42,New York,New York,United States,2023-10-02,Lost,94.1
C0044859,2025-08-03,2023-05-22,6,3740.23,151,2,5,4,254,Loyal Customers,Zara Taylor,Male,25,Boston,Massachusetts,United States,2023-05-06,Needs Attention,26.8
C0044860,2025-12-08,2023-01-16,19,7539.14,24,4,5,5,455,Champions,James Miller,Female,46,Miami,Florida,United States,2022-12-16,Active,3.6
C0044861,2025-10-05,2023-02-27,7,8270.78,88,3,5,5,355,Loyal Customers,Theo Chen,Female,44,Melbourne,Victoria,Australia,2023-01-25,Active,13.3
C0044862,2025-11-19,2024-05-07,10,3820.78,43,4,5,4,454,Champions,Liam Khan,Female,33,Boston,Massachusetts,United States,2024-04-07,Active,10.5
C0044863,2025-11-24,2024-07-06,5,5720.16,38,4,4,5,445,Champions,Grace Smith,Female,40,Toronto,Ontario,Canada,2022-12-31,Active,11.7
C0044864,2025-12-06,2025-06-17,12,5369.36,26,4,5,5,455,Champions,Theo Kim,Female,41,Los Angeles,California,United States,2025-05-10,Active,3.9
C0044865,2024-11-23,2024-11-23,1,134.02,404,1,2,1,121,Lost Customers,Camila Miller,Male,52,Bengaluru,Karnataka,India,2024-05-16,Lost,94.9
C0044866,2024-04-11,2024-04-11,1,715.38,630,1,2,2,122,Lost Customers,Fatima Brown,Female,43,New Delhi,Delhi,India,2023-04-05,Lost,100.0
C0044867,2023-12-11,2023-10-24,2,2222.88,752,1,3,4,134,At Risk,Noah Robinson,Male,25,Denver,Colorado,United States,2022-02-24,Lost,100.0
C0044868,2024-11-04,2024-11-04,1,858.67,423,1,2,2,122,Lost Customers,Ravi Johnson,Female,18,Toronto,Ontario,Canada,2024-10-08,Lost,93.7
C0044870,2025-12-19,2024-08-25,3,1074.37,13,5,4,3,543,Loyal Customers,Zara Thomas,Male,21,New Delhi,Delhi,India,2023-12-20,Active,16.0
C0044871,2025-07-15,2024-05-02,2,992.35,170,2,3,3,233,At Risk,Grace Kim,Female,23,Boston,Massachusetts,United States,2022-05-09,Needs Attention,45.6
C0044873,2025-12-25,2025-07-18,5,5572.02,7,5,4,5,545,Champions,Amelia Sharma,Female,32,New York,New York,United States,2025-07-04,Active,7.1
C0044874,2025-11-26,2025-11-26,1,117.15,36,4,2,1,421,Potential Loyalists,Aarav Taylor,Female,18,New York,New York,United States,2025-03-12,Active,39.4
C0044875,2024-08-10,2023-09-05,4,797.27,509,1,4,2,142,At Risk,James Kim,Male,38,Dallas,Texas,United States,2022-10-13,Lost,94.7
C0044876,2025-12-31,2025-11-06,6,2996.05,1,5,5,4,554,Champions,Liam Sharma,Male,22,Bengaluru,Karnataka,India,2025-11-04,Active,4.2
C0044877,2025-10-29,2024-08-12,4,251.33,64,3,4,1,341,Need Nurture,Alex Thomas,Female,42,Dallas,Texas,United States,2023-01-19,Active,31.6
C0044878,2025-11-23,2023-11-18,3,2930.5,39,4,4,4,444,Champions,Sofia Robinson,Female,43,Melbourne,Victoria,Australia,2023-08-27,Active,15.9
C0044879,2025-12-15,2025-08-20,3,3858.8,17,5,4,4,544,Champions,James Robinson,Prefer not to say,50,Chicago,Illinois,United States,2025-04-21,Active,12.6
C0044880,2024-11-23,2024-10-04,2,828.11,404,1,3,2,132,At Risk,Aisha Taylor,Male,43,Dallas,Texas,United States,2024-09-08,Lost,84.9
C0044881,2023-12-11,2023-12-11,1,191.44,752,1,2,1,121,Lost Customers,Ravi Khan,Male,45,Sydney,New South Wales,Australia,2023-11-08,Lost,100.0
C0044882,2025-11-28,2025-11-24,2,1876.07,34,4,3,3,433,Potential Loyalists,Aria Martinez,Male,19,Boston,Massachusetts,United States,2025-06-28,Active,25.1
C0044883,2025-10-08,2025-09-21,2,621.01,85,3,3,2,332,Need Nurture,Maya Sharma,Female,27,Manchester,England,United Kingdom,2023-10-15,Active,36.8
C0044884,2025-12-25,2025-10-09,3,2779.2,7,5,4,4,544,Champions,Maya Thomas,Male,35,Bengaluru,Karnataka,India,2025-03-16,Active,11.1
C0044885,2025-05-30,2025-05-30,1,177.19,216,2,2,1,221,Need Nurture,Priya Singh,Male,47,Chicago,Illinois,United States,2023-04-13,At Risk,66.5
C0044886,2025-07-17,2025-07-17,1,574.21,168,2,2,2,222,Need Nurture,Priya Kim,Male,36,New York,New York,United States,2024-01-27,Needs Attention,55.3
C0044887,2025-11-20,2025-11-20,1,582.2,42,4,2,2,422,Potential Loyalists,Zara Singh,Female,34,Denver,Colorado,United States,2025-04-27,Active,36.3
C0044888,2025-12-02,2025-06-26,11,5614.87,30,4,5,5,455,Champions,Alex Miller,Non-binary,44,Bengaluru,Karnataka,India,2025-05-22,Active,4.5
C0044889,2025-10-22,2023-03-06,13,8033.26,71,3,5,5,355,Loyal Customers,Fatima Lee,Female,18,New York,New York,United States,2023-01-06,Active,10.7
C0044890,2024-03-27,2024-03-27,1,1319.81,645,1,2,3,123,Lost Customers,Fatima Lee,Male,25,Vancouver,British Columbia,Canada,2023-09-30,Lost,100.0
C0044891,2025-11-20,2024-11-23,5,2385.1,42,4,4,4,444,Champions,Fatima Singh,Female,39,Toronto,Ontario,Canada,2024-11-21,Active,16.3
C0044892,2025-08-22,2025-08-22,1,121.68,132,3,2,1,321,Need Nurture,Benjamin Anderson,Male,37,Vancouver,British Columbia,Canada,2025-03-20,Needs Attention,53.9
C0044893,2025-09-27,2025-07-06,3,8183.02,96,3,4,5,345,Loyal Customers,Benjamin Thomas,Female,43,London,England,United Kingdom,2025-05-23,Needs Attention,20.5
C0044895,2025-11-03,2025-11-03,1,1450.82,59,3,2,3,323,Need Nurture,Sofia Robinson,Male,42,New Delhi,Delhi,India,2024-12-03,Active,34.9
C0044896,2025-06-29,2023-12-05,2,682.35,186,2,3,2,232,At Risk,Mia Thomas,Female,30,Los Angeles,California,United States,2022-05-18,At Risk,52.0
C0044898,2025-08-16,2024-07-27,3,1645.45,138,3,4,3,343,Loyal Customers,Hannah Miller,Male,24,London,England,United Kingdom,2023-04-10,Needs Attention,34.8
C0044899,2024-12-27,2023-12-27,4,1390.01,370,1,4,3,143,Loyal Customers,Mia Martinez,Female,34,London,England,United Kingdom,2023-11-18,Lost,69.8
C0044900,2025-10-20,2025-08-10,2,256.51,73,3,3,1,331,Need Nurture,Ravi Anderson,Male,37,Austin,Texas,United States,2024-12-21,Active,39.0
C0044901,2025-10-26,2025-10-26,1,490.93,67,3,2,2,322,Need Nurture,Grace Patel,Non-binary,45,Los Angeles,California,United States,2024-10-25,Active,40.1
C0044902,2025-12-31,2025-11-16,6,3734.23,1,5,5,4,554,Champions,James Wilson,Male,26,San Francisco,California,United States,2025-10-30,Active,4.2
C0044903,2025-11-24,2025-11-24,1,533.81,38,4,2,2,422,Potential Loyalists,Sofia Taylor,Male,36,Miami,Florida,United States,2024-03-09,Active,35.7
C0044904,2025-06-08,2025-06-08,1,1036.83,207,2,2,3,223,Need Nurture,Sofia Thomas,Female,49,Vancouver,British Columbia,Canada,2022-04-27,At Risk,57.2
C0044905,2025-06-18,2024-08-17,3,5677.52,197,2,4,5,245,Loyal Customers,Benjamin Lee,Male,37,Dallas,Texas,United States,2024-03-13,At Risk,35.7
C0044906,2024-11-14,2024-11-14,1,814.91,413,1,2,2,122,Lost Customers,Benjamin Sharma,Female,39,Austin,Texas,United States,2022-09-28,Lost,92.2
C0044907,2025-03-29,2025-03-29,1,510.93,278,2,2,2,222,Need Nurture,Benjamin Garcia,Male,32,Los Angeles,California,United States,2023-08-12,At Risk,71.9
C0044908,2025-08-25,2024-12-18,2,215.48,129,3,3,1,331,Need Nurture,Aarav Gupta,Female,37,New York,New York,United States,2024-12-18,Needs Attention,47.4
C0044909,2024-12-17,2024-12-17,1,15.02,380,1,2,1,121,Lost Customers,Mia Thomas,Male,37,San Francisco,California,United States,2024-04-10,Lost,91.3
C0044910,2025-12-06,2023-05-05,5,7236.22,26,4,4,5,445,Champions,Grace Gupta,Male,42,Chicago,Illinois,United States,2023-02-28,Active,9.9
C0044911,2025-10-07,2023-05-03,11,7294.03,86,3,5,5,355,Loyal Customers,Aarav Sharma,Male,22,Phoenix,Arizona,United States,2023-01-28,Active,13.0
C0044912,2025-12-07,2023-08-08,28,27057.17,25,4,5,5,455,Champions,Benjamin Taylor,Male,35,Melbourne,Victoria,Australia,2023-04-29,Active,3.8
C0044913,2025-12-09,2024-11-07,3,3572.87,23,4,4,4,444,Champions,James Patel,Female,39,Vancouver,British Columbia,Canada,2024-07-22,Active,13.5
C0044915,2024-04-11,2023-08-03,3,4630.77,630,1,4,5,145,Loyal Customers,Maya Wilson,Female,45,Denver,Colorado,United States,2023-07-12,Lost,100.0
C0044916,2025-08-14,2025-08-14,1,2009.15,140,3,2,4,324,Need Nurture,James Garcia,Non-binary,54,Atlanta,Georgia,United States,2025-04-23,Needs Attention,43.1
C0044917,2025-11-30,2025-08-08,4,2871.15,32,4,4,4,444,Champions,Aria Wilson,Male,37,Mumbai,Maharashtra,India,2025-07-24,Active,14.8
C0044918,2025-11-21,2024-11-02,4,3579.42,41,4,4,4,444,Champions,Daniel Davis,Female,21,San Francisco,California,United States,2023-11-12,Active,16.2
C0044919,2025-02-26,2025-02-26,1,290.89,309,2,2,1,221,Need Nurture,Olivia Johnson,Female,36,Bengaluru,Karnataka,India,2024-03-02,At Risk,80.6
C0044921,2025-12-15,2025-12-15,1,645.95,17,5,2,2,522,Potential Loyalists,Ravi Brown,Male,18,Bengaluru,Karnataka,India,2025-08-14,Active,32.6
C0044922,2025-08-29,2025-04-01,3,1101.08,125,3,4,3,343,Loyal Customers,James Khan,Female,29,New York,New York,United States,2025-01-08,Needs Attention,32.8
C0044923,2023-08-19,2023-08-19,1,2392.73,866,1,2,4,124,Lost Customers,Camila Thomas,Female,40,San Francisco,California,United States,2022-06-24,Lost,100.0
C0044924,2025-11-05,2023-09-09,11,4807.77,57,3,5,5,355,Loyal Customers,Isabella Thomas,Male,24,Los Angeles,California,United States,2023-01-03,Active,8.6
C0044925,2025-05-27,2025-05-27,1,85.72,219,2,2,1,221,Need Nurture,Sofia Martinez,Male,53,Miami,Florida,United States,2024-01-05,At Risk,67.0
C0044926,2025-11-16,2024-11-02,3,898.35,46,4,4,2,442,Potential Loyalists,Aria Smith,Male,40,Miami,Florida,United States,2023-09-25,Active,24.9
C0044927,2025-12-07,2025-09-13,4,4914.5,25,4,4,5,445,Champions,Ravi Singh,Male,52,Toronto,Ontario,Canada,2025-08-23,Active,9.8
C0044928,2025-03-26,2024-07-20,5,1365.39,281,2,4,3,243,Loyal Customers,Zara Wilson,Male,58,Denver,Colorado,United States,2022-09-06,At Risk,56.3
C0044930,2024-08-09,2024-04-15,2,2104.43,510,1,3,4,134,At Risk,Maya Gupta,Female,31,Miami,Florida,United States,2023-12-03,Lost,92.8
C0044931,2025-11-19,2024-08-05,3,1744.29,43,4,4,3,443,Loyal Customers,Grace Taylor,Female,24,Austin,Texas,United States,2023-09-01,Active,20.5
C0044932,2025-09-14,2025-09-14,1,1137.63,109,3,2,3,323,Need Nurture,Ravi Lee,Female,26,Mumbai,Maharashtra,India,2025-05-24,Needs Attention,42.4
C0044933,2025-08-15,2024-08-24,2,1170.32,139,3,3,3,333,Need Nurture,Aria Miller,Female,39,Atlanta,Georgia,United States,2024-07-05,Needs Attention,40.9
C0044934,2025-10-31,2023-06-17,4,4010.78,62,3,4,4,344,Loyal Customers,Noah Robinson,Female,32,Bengaluru,Karnataka,India,2022-05-15,Active,19.3
C0044935,2025-08-12,2025-01-16,3,2456.49,142,2,4,4,244,Loyal Customers,Grace Smith,Male,25,Bengaluru,Karnataka,India,2024-10-08,Needs Attention,31.4
C0044936,2025-12-22,2025-04-04,6,4046.74,10,5,5,4,554,Champions,Isabella Wilson,Male,44,Los Angeles,California,United States,2024-11-05,Active,5.5
C0044937,2025-12-18,2024-04-13,5,3922.36,14,5,4,4,544,Champions,Hannah Khan,Female,43,Denver,Colorado,United States,2024-04-11,Active,12.1
C0044938,2025-10-05,2025-02-23,2,2358.03,88,3,3,4,334,Need Nurture,Aarav Johnson,Female,26,Manchester,England,United Kingdom,2024-11-19,Active,29.3
C0044939,2024-07-18,2024-07-18,1,232.52,532,1,2,1,121,Lost Customers,Zara Taylor,Female,30,Phoenix,Arizona,United States,2024-05-23,Lost,100.0
C0044940,2025-12-11,2023-01-26,3,1621.5,21,4,4,3,443,Loyal Customers,Maya Johnson,Male,19,Atlanta,Georgia,United States,2022-10-02,Active,17.2
C0044941,2025-12-30,2025-11-19,2,870.21,2,5,3,2,532,Potential Loyalists,Liam Patel,Female,38,Manchester,England,United Kingdom,2025-10-02,Active,24.3
C0044942,2024-03-24,2023-11-06,4,4674.67,648,1,4,5,145,Loyal Customers,Alex Patel,Non-binary,32,Boston,Massachusetts,United States,2023-07-29,Lost,100.0
C0044943,2025-02-04,2024-06-24,3,423.72,331,2,4,2,242,At Risk,Olivia Kim,Female,49,Chicago,Illinois,United States,2024-01-13,At Risk,67.9
C0044944,2025-08-14,2025-08-14,1,551.79,140,3,2,2,322,Need Nurture,Zara Robinson,Male,37,New York,New York,United States,2022-08-06,Needs Attention,51.1
C0044945,2025-12-14,2025-10-02,2,749.67,18,5,3,2,532,Potential Loyalists,Priya Sharma,Male,28,Dallas,Texas,United States,2025-07-13,Active,26.7
C0044946,2025-10-03,2024-11-12,12,9673.5,90,3,5,5,355,Loyal Customers,Camila Davis,Female,37,Chicago,Illinois,United States,2024-08-29,Active,13.6
C0044947,2025-12-08,2025-03-21,5,2642.31,24,4,4,4,444,Champions,Aria Davis,Female,33,Miami,Florida,United States,2024-11-20,Active,13.6
C0044948,2025-12-24,2024-06-16,4,4074.81,8,5,4,5,545,Champions,Fatima Lee,Male,28,Dallas,Texas,United States,2023-12-27,Active,7.2
C0044949,2025-08-03,2023-09-14,4,6185.61,151,2,4,5,245,Loyal Customers,Aarav Taylor,Female,35,Mumbai,Maharashtra,India,2023-01-22,Needs Attention,28.8
C0044950,2025-11-17,2024-03-13,7,2032.35,45,4,5,4,454,Champions,James Khan,Male,21,Austin,Texas,United States,2023-12-22,Active,10.8
C0044951,2025-11-05,2025-11-05,1,2274.64,57,3,2,4,324,Need Nurture,Hannah Lee,Male,38,Mumbai,Maharashtra,India,2025-01-20,Active,30.6
C0044952,2025-12-06,2025-03-24,5,1809.04,26,4,4,3,443,Loyal Customers,Isabella Kim,Female,39,New York,New York,United States,2025-03-24,Active,17.9
C0044953,2024-07-19,2024-07-19,1,203.71,531,1,2,1,121,Lost Customers,Zara Singh,Female,49,Sydney,New South Wales,Australia,2023-07-23,Lost,100.0
C0044954,2024-11-22,2023-11-23,3,3953.53,405,1,4,4,144,Loyal Customers,Maya Chen,Male,39,Boston,Massachusetts,United States,2022-01-03,Lost,71.0
C0044955,2025-12-31,2025-08-06,5,5132.72,1,5,4,5,545,Champions,Grace Patel,Female,25,Miami,Florida,United States,2025-05-24,Active,6.2
C0044956,2025-11-22,2023-11-05,5,1094.11,40,4,4,3,443,Loyal Customers,Olivia Patel,Male,18,Miami,Florida,United States,2023-07-17,Active,20.0
C0044957,2025-12-30,2025-08-14,6,3948.7,2,5,5,4,554,Champions,Fatima Garcia,Female,23,Boston,Massachusetts,United States,2025-07-15,Active,4.3
C0044958,2025-12-14,2024-09-24,3,2010.28,18,5,4,4,544,Champions,Noah Davis,Male,41,Mumbai,Maharashtra,India,2023-12-16,Active,12.7
C0044959,2025-11-21,2025-03-26,6,1994.13,41,4,5,4,454,Champions,Theo Sharma,Female,51,Austin,Texas,United States,2024-09-17,Active,10.2
C0044960,2025-11-30,2024-11-28,4,1276.02,32,4,4,3,443,Loyal Customers,Sofia Anderson,Female,38,New Delhi,Delhi,India,2024-10-27,Active,18.8
C0044961,2025-09-14,2023-11-10,7,3420.58,109,3,5,4,354,Loyal Customers,Isabella Garcia,Female,27,Dallas,Texas,United States,2023-09-20,Needs Attention,20.4
C0044962,2025-10-24,2024-04-01,6,3498.15,69,3,5,4,354,Loyal Customers,Hannah Lee,Female,40,Mumbai,Maharashtra,India,2024-03-23,Active,14.4
C0044963,2024-12-12,2023-11-18,6,4093.0,385,1,5,5,155,Loyal Customers,Fatima Anderson,Male,18,Los Angeles,California,United States,2023-08-15,Lost,58.0
C0044964,2025-12-26,2024-10-29,17,18494.6,6,5,5,5,555,Champions,James Anderson,Female,37,Atlanta,Georgia,United States,2024-10-21,Active,0.9
C0044965,2025-12-02,2025-04-23,2,3071.01,30,4,3,4,434,Potential Loyalists,Theo Patel,Male,44,New York,New York,United States,2024-12-12,Active,20.5
C0044966,2025-03-19,2024-11-01,2,566.28,288,2,3,2,232,At Risk,Ravi Robinson,Female,27,London,England,United Kingdom,2023-03-02,At Risk,67.4
C0044967,2025-09-16,2023-03-30,10,4185.68,107,3,5,5,355,Loyal Customers,Liam Wilson,Female,49,Los Angeles,California,United States,2022-02-22,Needs Attention,16.1
C0044968,2025-07-07,2025-07-07,1,98.12,178,2,2,1,221,Need Nurture,Daniel Miller,Female,54,Atlanta,Georgia,United States,2025-04-06,Needs Attention,60.8
C0044969,2025-12-09,2025-10-11,3,3386.31,23,4,4,4,444,Champions,Fatima Chen,Male,44,Sydney,New South Wales,Australia,2025-09-23,Active,13.5
